ESTABLECIMIENTO,PROVINCIA,MUNICIPIO,TITULAR,DIRECCIÓN,DEPARTAMENTO DE SALUD,ZONA ZBS,ZONA FARMACÉUTICA
A-850-F,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),MERCEDES MATEOS SANCHEZ,"CARRE Colon, 72, 03570",16,7,20
A-107-F,ALICANTE,VILLENA,MERCEDES LOPEZ JORNET,"AVDA CONSTITUCION, 88, 03400",18,10,31
A-146-F,ALICANTE,VILLENA,ANGEL HERNANDEZ SANCHEZ,"CALLE Capitan Postigo, 5, 03400",18,10,31
A-150-F,ALICANTE,VILLENA,JOSEFA SONIA HERNANDEZ CUENCA,"CALLE Joaquin Maria Lopez, 1, 03400",18,10,31
A-151-F,ALICANTE,VILLENA,"JAVIER GISBERT MENOR, ANGELA CATALINA MENOR HERNANDEZ","PLAZA Beata Agueda Hernandez Amoros, 3, 03400",18,10,31
A-265-F,ALICANTE,VILLENA,MERCEDES BONASTRE MONTERO,"CALLE Joaquin Maria Lopez, 6, 03400",18,10,31
A-345-F,ALICANTE,VILLENA,Mª JOSE VAÑO BELDA,"CALLE San Francisco, 2, 03400",18,10,31
A-390-F,ALICANTE,VILLENA,JOSEFA HURTADO HERNANDEZ,"CALLE Cardenal Cisneros, 5, 03400",18,10,31
A-482-F,ALICANTE,VILLENA,VIRTUDES MARTINEZ HERNANDEZ,"AVDA CONSTITUCION, 179, 03400",18,10,31
A-513-F,ALICANTE,VILLENA,ASUNCION CERDAN ALMENDROS,"BARRO San Francisco de Asis, BLOQ.B-1, 03400",18,10,31
A-52-F,ALICANTE,VILLENA,"FERNANDO CORTES SELVA, MARIA JOSEFA CORTES SELVA","CALLE Corredera (la), 6, 03400",18,10,31
A-747-F,ALICANTE,VILLENA,"MARIA TORRES ALBALADEJO, MIGUEL JOSÉ ARQUES GARCIA","CALLE COMPOSITOR MAESTRO MANUEL CARRASCOSA, 2, 03400",18,10,31
A-754-F,ALICANTE,VILLENA,JORDI ANDREU BERTO MIRET,"CALLE Cristobal Amoros, 24, 03400",18,10,31
A-75-F,ALICANTE,XALO,MARAVILLAS FERRER MESTRE,"PLAZA Mayor, 5, 03727",13,1,1
CS-253-F,CASTELLON,AIN,"FRANCISCO JAVIER SANZ MORA, ANA BELEN ALOS ROVIRA","PLAZA Jose Sorribes, 3, 12222",3,1,17
CS-2-F,CASTELLON,ALBOCASSER,ISABEL PRATS CALDUCH,"AVDA Jaume I, 5, 12140",2,2,9
CS-232-F,CASTELLON,ALCALA DE XIVERT,Mª ENCARNACION JIMENEZ SILLERO,"CAMI ATALL (LÂ´) Z.ALCOSSEBRE, 22, 12579",1,1,6
CS-279-F,CASTELLON,ALCALA DE XIVERT,SARA ROIG SEGARRA,"AVDA Fuentes (las), 3, 12579",1,1,6
CS-3-F,CASTELLON,ALCALA DE XIVERT,"EZEQUIEL TORTAJADA PERIS, EZEQUIEL TORTAJADA VIDAL","CALLE Juan Barcelo, 3, 12570",1,1,6
CS-4-F,CASTELLON,ALCALA DE XIVERT,CAROLINA LEON DUEÑAS,"CALLE DESAMPARADOS, 4, 12570",1,1,6
CS-289-F,CASTELLON,ALCORA (L'),MANUEL ARASA GIL,"AVDA CORTS VALENCIANES, 1, 12110",2,3,13
CS-315-F,CASTELLON,ALCORA (L'),CRISTOBAL TOMAS SAFONT,"CALLE Cami Molino Nuevo, 1, 12110",2,3,13
CS-5-F,CASTELLON,ALCORA (L'),INMACULADA RIPOLLES LATORRE,"CALLE Los Dolores, 1, 12110",2,3,13
CS-6-F,CASTELLON,ALCORA (L'),ROSER SANZ GIL,"CALLE Fosch, 1, 12110",2,3,13
CS-254-F,CASTELLON,ALCUDIA DE VEO,MONICA MARIA GOZALBO MONFORT,"CALLE Santa Barbara, S/N, 12222",3,7,16
CS-189-F,CASTELLON,ALFONDEGUILLA,JOSE IGNACIO BUESO BORDILLS,"CARRE Mayor/Major, 11, 12609",3,8,26
CS-201-F,CASTELLON,ALGIMIA DE ALMONACID,GABRIEL JOAQUIN VILLARROYA PEIRO,"PLAZA Fuente (la), 6, 12414",4,8,28
CS-10-F,CASTELLON,ALMASSORA,CARMEN SERRA ARENOS,"AVDA JOSE ORTIZ, 76, 12550",2,4,19
CS-153-F,CASTELLON,ALMASSORA,CRISTINA PIQUER SORIANO,"AVDA Castellon, 24, 12550",2,4,19
CS-174-F,CASTELLON,ALMASSORA,EULALIA FUENTES FINESTRES,"CALLE SANTA QUITERIA, 240, 12550",2,4,19
CS-307-F,CASTELLON,ALMASSORA,JOSE LUIS MORAGREGA AUSINA,"CALLE Nueve de Octubre, 123, 12550",2,4,19
CS-317-F,CASTELLON,ALMASSORA,BERTA MARIA MALLOL ESCURA,"CALLE Jesus y Maria, 143, 12550",2,4,19
CS-323-F,CASTELLON,ALMASSORA,MARTA ARENOS DOMINGO,"CALLE San Luis, 2, 12550",2,4,19
CS-7-F,CASTELLON,ALMASSORA,CARMEN GRAU GUMBAU,"CALLE Trinidad, 27, 12550",2,4,19
CS-8-F,CASTELLON,ALMASSORA,"VICENTE CLAUSELL ESTELLER, ADRIAN CLAUSELL MENERO, JAIME CLAUSELL MENERO","CALLE San Pascual, 13, 12550",2,4,19
CS-9-F,CASTELLON,ALMASSORA,PILAR GRAU GUMBAU,"AVDA Jose Ortiz, 7, 12550",2,4,19
CS-220-F,CASTELLON,ALMEDIJAR,LUIS BALLESTER CORTES,"CALLE Carboneras, 3, 12413",4,8,28
CS-11-F,CASTELLON,ALMENARA,GUSTAVO MARTINEZ CALDERON,"CARRE Major, 17, 12590",4,1,25
CS-145-F,CASTELLON,ALMENARA,"ELADIO GARCIA NEBOT, ESTHER GARCIA ROYO","PLAÇA Ausias March, 4, 12590",4,1,25
CS-110-F,CASTELLON,ALQUERIES (LES)/ALQUERIAS DEL NIÑO PERDIDO,"MARIA DEL CARMEN MONTESINOS MEZQUITA, JOSE RAMON MONTESINOS MEZQUITA","CARRE Mayor, 15, 12539",3,3,23
CS-12-F,CASTELLON,ALTURA,BELEN FERRERES NOS,"CALLE Palmera (la), 19, 12410",4,8,28
CS-273-F,CASTELLON,ARAÑUEL,VICENTE MARTI TAUS,"AVDA Venta Laurel, 30, 12232",3,4,15
CS-247-F,CASTELLON,ARES DEL MAESTRAT,Mª JOSE ALEIXANDRE GIL,"CARRE Del Forn, 1, 12165",2,15,10
CS-266-F,CASTELLON,ARGELITA,SUSANA REIG PEREZ,"CALLE Honorato Ros, 9, 12230",3,6,16
CS-13-F,CASTELLON,ARTANA,SAMUEL GASCÓ MOLINER,"CARRE Major, 2, 12527",3,1,17
CS-1-F,CASTELLON,ATZENETA DEL MAESTRAT,"ELENA GARCÍA FORÉS, JESUS GARCIA FORES","CARRE Maestrat (del), 33, 12132",2,1,11
CS-239-F,CASTELLON,AYODAR,NESTOR FONT CALDERON,"CALLE Convento, 4, 12224",3,7,16
CS-208-F,CASTELLON,AZUEBAR,MARIA TERESA CANOS PEIRATS,"CALLE Excelentisima Diputacion, 14, 12490",4,10,27
CS-225-F,CASTELLON,BARRACAS,RAMON GIMENO ROYO,"CTRA Sagunto-Burgos, KM 60'5, 12420",4,9,29
CS-205-F,CASTELLON,BEJIS,CATALINA BLAT MARIN,"CALLE Carretera Estacion, 53, 12430",4,9,29
CS-228-F,CASTELLON,BENAFER,EVA MARIA INIESTA MARQUEZ,"CALLE Hermanos Diaz, S/N, 12449",4,9,29
CS-264-F,CASTELLON,BENAFIGOS,BLANCA JOSEFA CARCELEN OLIVER,"PLAZA MAYOR, 22, 12134",2,1,11
CS-15-F,CASTELLON,BENASSAL,ROSA ROIG VIVES,"CALLE Valencia, 4, 12160",2,2,9
CS-163-F,CASTELLON,BENICARLO,MIRIAM BORILLO SULLAN,"CARRE DE MOSSEN LAJUNTA, 37, 12580",1,2,5
CS-16-F,CASTELLON,BENICARLO,JORGE CID FOIX,"CARRE De Sant Joan, 33, 12580",1,2,5
CS-17-F,CASTELLON,BENICARLO,"FRANCISCO SANTOS FEBRER, BLANCA SANTOS BADENES","CARRE Major, 1, 12580",1,2,5
CS-184-F,CASTELLON,BENICARLO,MARIA TERESA FEBRER DOMINGO,"AV De Jacinto Benavente, 5, 12580",1,2,5
CS-18-F,CASTELLON,BENICARLO,GEMMA SANTOS BADENES,"CARRE De Pius XII, 23, 12580",1,2,5
CS-19-F,CASTELLON,BENICARLO,AMPARO CARCELLER GARCIA,"AVDA YECLA, 16, 12580",1,2,5
CS-295-F,CASTELLON,BENICARLO,JOSE LUIS MESEGUER ARBIOL,"CARRE D'Hernan Cortes, 45, 12580",1,2,5
CS-302-F,CASTELLON,BENICARLO,PILAR SAN FELIU GILABERT,"AV Del Papa Luna, 18, 12580",1,2,5
CS-306-F,CASTELLON,BENICARLO,PABLO SASTRE CHANAS,"AV De Catalunya, 31, 12580",1,2,5
CS-313-F,CASTELLON,BENICARLO,ALEJANDRO HERNANDEZ PONS,"AV De Mendez NuÃ±ez, 47, 12580",1,2,5
CS-148-F,CASTELLON,BENICASIM/BENICASSIM,MARIA LUZ GUIMERA SALOM,"AVDA FERRANDIS SALVADOR, 92, 12560",2,5,21
CS-179-F,CASTELLON,BENICASIM/BENICASSIM,"PABLO VERNIA BADENES, MARIA TERESA MARCO BADENES","AVDA Ferrandis Salvador, 174, 12560",2,5,21
CS-20-F,CASTELLON,BENICASIM/BENICASSIM,ALFREDO GARCIA BELTRAN,"CARRE Sant Tomas, 94, 12560",2,5,21
CS-263-F,CASTELLON,BENICASIM/BENICASSIM,IRENE EDO GUIMERA,"AVDA Barcelona, 87, 12560",2,5,21
CS-268-F,CASTELLON,BENICASIM/BENICASSIM,ROSARIO MARIA SANCHO ROVIRA,"CARRE Estatut, 43, 12560",2,5,21
CS-271-F,CASTELLON,BENICASIM/BENICASSIM,"AMPARO SAURA PERIS, ANDRES BALLESTER REMOLAR","CALLE Torre Sant Vicente, 8, 12560",2,5,21
CS-274-F,CASTELLON,BENICASIM/BENICASSIM,ANA AMOROS GRAU,"CARRE Sant Tomas, 18, 12560",2,5,21
CS-275-F,CASTELLON,BENICASIM/BENICASSIM,MANUEL A. MARTI CASTELL,"CARRE Il.Lustracio (la), 4, 12560",2,5,21
CS-21-F,CASTELLON,BENLLOCH,ROSA ANA BENITO TIRADO,"CARRE Del Adjutori, 29, 12181",2,6,12
CS-14-F,CASTELLON,BETXI,INMACULADA MARCO MORALES,"CARRE Trinitat (de la), 40, 12549",3,2,17
CS-200-F,CASTELLON,BETXI,"MARIA AMPARO BALAGUER BLASCO, ESTHER BALAGUER BLASCO","PTDA San Antonio, 22, 12549",3,2,17
CS-122-F,CASTELLON,BORRIANA/BURRIANA,BEGOÑA MEDINA BADENES,"CALLE Finello, del, 15, 12530",3,3,23
CS-133-F,CASTELLON,BORRIANA/BURRIANA,"JAVIER MUÑOZ MELCHOR, LUCIA MUÑOZ RIOS","AVDA Cami dÂ´Onda, 41, 12530",3,3,23
CS-161-F,CASTELLON,BORRIANA/BURRIANA,CONSUELO DOMENECH FONT," MAESTRAZGO, S/N, 12530",3,3,23
CS-224-F,CASTELLON,BORRIANA/BURRIANA,JOSE MARIA ALES ESTRELLA,"AVDA MEDITERRANEO, 30, 12530",3,3,23
CS-23-F,CASTELLON,BORRIANA/BURRIANA,MARIA ANGELES GASCO MUSOLES,"PLAZA DE LES MONTGES, 12, 12530",3,3,23
CS-24-F,CASTELLON,BORRIANA/BURRIANA,JOSE ALFONSO PEIRATS SANTA AGUEDA,"CALLE Tanda, la, 22, 12530",3,3,23
CS-25-F,CASTELLON,BORRIANA/BURRIANA,"JESUS MARIANO LLORIS CARSI, CONSUELO GONZALEZ MARTINEZ","CALLE Barranquet, el, 25, 12530",3,3,23
CS-26-F,CASTELLON,BORRIANA/BURRIANA,"INMACULADA CONCEPCION FUSTER GRALLA, JOSE EMILIANO TERRADEZ SERRANO","CALLE Sant Vicent, 6, 12530",3,3,23
CS-27-F,CASTELLON,BORRIANA/BURRIANA,"VICENTE JUAN CASTILLO ALMELA, MARIA ISABEL ALMELA ESTEVE, LUCIA CASTILLO ALMELA","CALLE Raval, el, 36, 12530",3,3,23
CS-28-F,CASTELLON,BORRIANA/BURRIANA,"MONSERRAT VERNIA SABATER, PEDRO VERNIA SABATER, ISABEL VERNIA SABATER","CALLE PROGRES, 17, 12530",3,3,23
CS-309-F,CASTELLON,BORRIANA/BURRIANA,JOSE EMILIANO TERRADEZ NAVARRO,"CALLE Federico Garcia Lorca, 19, 12530",3,3,23
CS-319-F,CASTELLON,BORRIANA/BURRIANA,BEATRIZ BELTRAN MARTINAVARRO,"AVGDA Llombai, 1, 12530",3,3,23
CS-22-F,CASTELLON,BORRIOL,CONCEPCION LATASA BARROS,"AVDA Zaragoza, 49-51, 12190",2,7,20
CS-318-F,CASTELLON,BORRIOL,ÁNGEL GARCÍA GUTIERREZ,"AVDA Zaragoza, 140, 12190",2,7,20
CS-240-F,CASTELLON,CABANES,SONIA Mª PALACIOS RIBES,"CARRE Poncio Torrellas, 6, 12180",2,14,12
CS-29-F,CASTELLON,CABANES,JOSEFA GILABERT TOMAS-RIVEROLA,"CARRE Sant Vicent, 41, 12180",2,14,12
CS-30-F,CASTELLON,CALIG,MERCEDES BENGOCHEA PRIETO,"CARRE De Sant Josep, 16, 12589",1,2,5
CS-31-F,CASTELLON,CANET LO ROIG,MARIA ROSA FARRES REDONS,"CARRE Falco i Blanco, 13, 12350",1,6,3
CS-245-F,CASTELLON,CASTELLFORT,Mª DOLORES LOPEZ PRATS,"CALLE Heroina, 2, 12159",2,15,10
CS-175-F,CASTELLON,CASTELLNOVO,VICENTE MIGUEL MARTINEZ ARNAU,"CALLE IGLESIA, 5, 12413",4,8,28
CS-119-F,CASTELLON,CASTELLO DE LA PLANA,MARIA LLOPIS RAMBLA,"CALLE Sarratella, 1, 12005",2,11,20
CS-120-F,CASTELLON,CASTELLO DE LA PLANA,"Mª CARMEN NEBOT MARTINEZ, JAVIER NEBOT MARTINEZ","CALLE Campoamor, 4, 12001",2,11,20
CS-123-F,CASTELLON,CASTELLO DE LA PLANA,JESUS VILLANUEVA GODES,"CALLE Manuel Segarra Ribes, 4, 12005",2,11,20
CS-126-F,CASTELLON,CASTELLO DE LA PLANA,Mª DEL CARMEN CUBEDO GIL,"CALLE Dean Marti, 42, 12004",2,9,20
CS-127-F,CASTELLON,CASTELLO DE LA PLANA,MERCEDES ALMELA ESTEVE,"CALLE SAN PEDRO, 35, 12100",2,12,20
CS-132-F,CASTELLON,CASTELLO DE LA PLANA,ISABEL ROCA FABREGAT,"AVDA DEL PUERTO, 14, 12100",2,12,20
CS-134-F,CASTELLON,CASTELLO DE LA PLANA,"ELENA GUMBAU SIMARRO, ROSA ELVIRA SIMARRO HERNANDEZ","CALLE Bartolome Reus, 50, 12002",2,11,20
CS-137-F,CASTELLON,CASTELLO DE LA PLANA,ESTHER ALONSO CLIMENT,"CALLE Tenerias, 37, 12003",2,10,20
CS-138-F,CASTELLON,CASTELLO DE LA PLANA,"CARLOS GARRIDO CARDAMA, PILAR GARRIDO CARDAMA","CALLE Useras, 23, 12006",2,8,20
CS-139-F,CASTELLON,CASTELLO DE LA PLANA,INMACULADA MARTINEZ GOMEZ,"PLAZA DolÃ§ainers de Tales, 2, 12004",2,7,20
CS-141-F,CASTELLON,CASTELLO DE LA PLANA,JUAN TOMAS PORTOLES MONTAÑES,"AVDA Doctor Clara, 36, 12002",2,9,20
CS-142-F,CASTELLON,CASTELLO DE LA PLANA,"FRANCISCO DELGADO CORREA, CARLOS DELGADO CORREA","CALLE Camino San Jose, 2, 12005",2,11,20
CS-143-F,CASTELLON,CASTELLO DE LA PLANA,MARIA JESUS BAGAN SANZ,"CALLE Sequiol, 2, 12005",2,11,20
CS-144-F,CASTELLON,CASTELLO DE LA PLANA,MARIA MONFORT VALLS,"AVDA Cardenal Costa, 25, 12004",2,8,20
CS-147-F,CASTELLON,CASTELLO DE LA PLANA,GUILLERMINA MATUTANO FERNANDEZ,"CALLE Churruca, 14, 12100",2,12,20
CS-149-F,CASTELLON,CASTELLO DE LA PLANA,FERNANDO RIOS RUIZ,"AVDA Almazora, 1, 12005",2,11,20
CS-150-F,CASTELLON,CASTELLO DE LA PLANA,MARIO MOLINA MUÑOZ,"CALLE Cronista Revest, 15, 12005",2,11,20
CS-154-F,CASTELLON,CASTELLO DE LA PLANA,ENRIQUE MONERRIS GASCO,"CALLE Benicarlo, 25, 12003",2,10,20
CS-155-F,CASTELLON,CASTELLO DE LA PLANA,MARIA PILAR BADENES FRANCH,"AVDA Tombatossals, 48, 12004",2,9,20
CS-159-F,CASTELLON,CASTELLO DE LA PLANA,JOSE LUIS ESCRIG ORENGA,"AVDA DIPUTACION, 19, 12004",2,7,20
CS-165-F,CASTELLON,CASTELLO DE LA PLANA,SERGIO MARCO PEIRO,"AVDA Alcora, 9, 12006",2,9,20
CS-167-F,CASTELLON,CASTELLO DE LA PLANA,"MANUEL SANCHIS RODRIGUEZ, Mª SOLEDAD SANCHIS RODRIGUEZ, MANUEL FRANCISCO SANCHIS GUINOT","AVDA LIDON, 47, 12003",2,10,20
CS-168-F,CASTELLON,CASTELLO DE LA PLANA,"JUAN M. DOMINGO SANMARTIN, RAQUEL DOMINGO COLINO","CALLE Juan Ramon Jimenez, 51, 12006",2,11,20
CS-169-F,CASTELLON,CASTELLO DE LA PLANA,ENCARNACIÓN ORTIZ MARTÍ,"CALLE Honori Garcia i Garcia, 24, 12006",2,0,20
CS-170-F,CASTELLON,CASTELLO DE LA PLANA,MªPAZ ARNAU FERRAGUT,"CALLE Maestro Arrieta, 43, 12006",2,11,20
CS-171-F,CASTELLON,CASTELLO DE LA PLANA,"LIDON RAMOS ROVIRA, VICENTE BARREDA BARREDA","AVDA Almazora, 58, 12005",2,11,20
CS-172-F,CASTELLON,CASTELLO DE LA PLANA,FEDERICO PABLO DE FRANCIA GUTIERREZ," GRANGEL, S/N, 12005",2,4,20
CS-180-F,CASTELLON,CASTELLO DE LA PLANA,"Mª JOSE ROCA SAURA, JOSEFA MARIA SAURA FELIS","PLAZA DONOSO CORTES, 5, 12004",2,7,20
CS-185-F,CASTELLON,CASTELLO DE LA PLANA,ASUNCION VICENTE VALLS,"AVDA DE VALENCIA, 108, 12006",2,9,20
CS-186-F,CASTELLON,CASTELLO DE LA PLANA,ROSA MARIA TENA MARQUES,"CALLE Madre Vedruna, 16, 12005",2,11,20
CS-187-F,CASTELLON,CASTELLO DE LA PLANA,MARIA TERESA MONTAÑES PALLARES,"AVDA Hermanos Bou, 57, 12003",2,10,20
CS-216-F,CASTELLON,CASTELLO DE LA PLANA,"SUSANA BELTRAN ROCA, ANDRES BENET BELTRAN","CALLE Gobernador, 93, 12003",2,10,20
CS-229-F,CASTELLON,CASTELLO DE LA PLANA,"MARIA PRATS TOLOS, MARIA BARBERA PRATS, INES BARBERA PRATS","CTRA Ribesalbes, 186, 12006",2,8,20
CS-246-F,CASTELLON,CASTELLO DE LA PLANA,MANUEL ANSUATEGUI ROCA,"AVDA Ferrandis Salvador, 58, 12100",2,12,20
CS-276-F,CASTELLON,CASTELLO DE LA PLANA,MARISA MONFORT ALEIXANDRE,"GRUP Rafalafena, 2, 12003",2,10,20
CS-32-F,CASTELLON,CASTELLO DE LA PLANA,"MARIA CARMEN GINER GARCIA, JAIME ALCALA GINER","CALLE Maria Rosa Molas, 21, 12004",2,7,20
CS-33-F,CASTELLON,CASTELLO DE LA PLANA,MIGUEL APARICI SIMON,"CALLE Republica Argentina, 47, 12006",2,11,20
CS-34-F,CASTELLON,CASTELLO DE LA PLANA,Mª ASUNCION LATASA BARROS,"CALLE Gobernador, 17, 12003",2,10,20
CS-35-F,CASTELLON,CASTELLO DE LA PLANA,MARIA DOLORES MONZONIS ALCON,"AVDA Gran Via Tarrega Monteblanco, 17, 12006",2,9,20
CS-36-F,CASTELLON,CASTELLO DE LA PLANA,"MARIA CRISTINA SOLER DOMENECH, JUAN VICENTE GILABERT MOLES","PLAZA Juan XXIII, 5, 12004",2,7,20
CS-37-F,CASTELLON,CASTELLO DE LA PLANA,"MARIA PILAR BALLESTER FELIU, BLANCA BADENES BALLESTER","CALLE San Felix, 75, 12004",2,7,20
CS-38-F,CASTELLON,CASTELLO DE LA PLANA,"LUIS FRANCISCO PEREZ SOLER, MARIA ANGELES SOLER TORT","AVDA Mar, del, 12, 12003",2,13,20
CS-39-F,CASTELLON,CASTELLO DE LA PLANA,FELIX BALTANÁS LATASA,"CALLE Ronda Mijares, 77, 12002",2,9,20
CS-40-F,CASTELLON,CASTELLO DE LA PLANA,VICENTE CALDUCH RODRIGUEZ,"CALLE Enmedio, 13, 12001",2,9,20
CS-41-F,CASTELLON,CASTELLO DE LA PLANA,"JESUS CALDERON AMIGO, ISABEL CALDERON AMIGO","CALLE Colon, 37, 12001",2,9,20
CS-42-F,CASTELLON,CASTELLO DE LA PLANA,MARIA TERESA GUINOT CORELL,"CALLE GRAVINA, 25, 12100",2,12,20
CS-43-F,CASTELLON,CASTELLO DE LA PLANA,CRISTINA PERIS GRAU,"AVDA REY DON JAIME, 54, 12001",2,10,20
CS-44-F,CASTELLON,CASTELLO DE LA PLANA,ANA ARNAU MECHO,"AVDA Casalduch, 19, 12005",2,11,20
CS-45-F,CASTELLON,CASTELLO DE LA PLANA,JORGE ALEJANDRO FABREGAT FABREGAT,"PLAZA TETUAN, 7, 12001",2,9,20
CS-46-F,CASTELLON,CASTELLO DE LA PLANA,Mª LUISA CALDERON AMIGO,"AVDA CHATELLERAUT, 7, 12005",2,11,20
CS-47-F,CASTELLON,CASTELLO DE LA PLANA,FERNANDO MATUTANO MOLINA,"CALLE Navarra, 37, 12002",2,9,20
CS-48-F,CASTELLON,CASTELLO DE LA PLANA,"JOSÉ PASCUAL FERRER HERNANDEZ, JOSE PASCUAL FERRER SANZ","PLAZA Paz, de la, 9, 12001",2,10,20
CS-49-F,CASTELLON,CASTELLO DE LA PLANA,Mª TERESA RIPOLLES PRIOR,"PASEO Buenavista, 4, 12100",2,12,20
CS-50-F,CASTELLON,CASTELLO DE LA PLANA,AMPARO GRAS LLOPIS,"AVDA DR. CLARA, 5, 12002",2,9,20
CS-51-F,CASTELLON,CASTELLO DE LA PLANA,"ROSA TIRADO FABREGAT, ENRIQUE BENGOCHEA VALLET","CALLE Ronda Magdalena, 51, 12004",2,7,20
CS-52-F,CASTELLON,CASTELLO DE LA PLANA,ARTURO ESTEVE GONZALEZ,"AVDA Virgen de Lidon, 12, 12003",2,10,20
CS-53-F,CASTELLON,CASTELLO DE LA PLANA,"JUAN BAUTISTA ROS ADELANTADO, MARIA AMPARO ROS ADELANTADO","CALLE Columbretes, 18, 12003",2,10,20
CS-54-F,CASTELLON,CASTELLO DE LA PLANA,ENCARNACIÓN CASTILLO GARCIA,"AVDA Perez Galdos, 9, 12002",2,9,20
CS-55-F,CASTELLON,CASTELLO DE LA PLANA,"ANA MULET NICOLAU, LUIS MULET PASCUAL","CALLE Segorbe, 57, 12004",2,7,20
CS-56-F,CASTELLON,CASTELLO DE LA PLANA,MARIA GRACIA ARAGONES LLOP,"CALLE CataluÃ±a, 21, 12004",2,9,20
CS-57-F,CASTELLON,CASTELLO DE LA PLANA,JUAN C. PAVIA GARCIA DE LEONARDO,"PLAZA Huerto Sogueros, 6, 12001",2,9,20
CS-58-F,CASTELLON,CASTELLO DE LA PLANA,JAUME ANDREU BELTRAN HERNANDEZ,"CALLE Enmedio, 16, 12001",2,9,20
CS-59-F,CASTELLON,CASTELLO DE LA PLANA,FERNANDA GUIRAL TELLADO,"CALLE Trinidad, 115, 12002",2,11,20
CS-60-F,CASTELLON,CASTELLO DE LA PLANA,VICTOR MARTIN BAGANT,"CALLE Asensi, 22, 12002",2,11,20
CS-61-F,CASTELLON,CASTELLO DE LA PLANA,LAIA MENEZO DOLZ,"AVDA Rey Don Jaime, 45, 12001",2,9,20
CS-62-F,CASTELLON,CASTELLO DE LA PLANA,"JOSE SALAZAR ALCALDE, Mª JOSE SALAZAR MOYA","PLAZA Sierra de Gredos, 2, 12006",2,11,20
CS-63-F,CASTELLON,CASTELLO DE LA PLANA,PAULA LAVALL CARRIÓ,"PLAZA Libertad, 9, 12006",2,11,20
CS-64-F,CASTELLON,CASTELLO DE LA PLANA,"JUAN BAUTISTA SEGARRA SEGARRA, CRISTINA SEGARRA BANDRES, LEYRE SEGARRA BANDRES","CALLE Mayor, 37, 12001",2,9,20
CS-65-F,CASTELLON,CASTELLO DE LA PLANA,FRANCISCO CARCELLER MARTINEZ,"AVDA Gran Via Tarrega Monteblanco, 75, 12006",2,9,20
CS-66-F,CASTELLON,CASTELLO DE LA PLANA,INMACULADA RIERA GUASP,"CALLE Mayor, 67, 12001",2,9,20
CS-67-F,CASTELLON,CASTELLO DE LA PLANA,MARTINA BARBERÁ DOMENECH,"CALLE San Felix, 9, 12004",2,7,20
CS-68-F,CASTELLON,CASTELLO DE LA PLANA,MARIA FRANCISCA FERRAGUT CHILLIDA,"CALLE Trinidad, 47, 12002",2,11,20
CS-69-F,CASTELLON,CASTELLO DE LA PLANA,"MARIA DOLORES MARTI COLERA, ANA LUCAS MARTI","CALLE Maestro Ripolles, 5, 12003",2,11,20
CS-71-F,CASTELLON,CASTELLO DE LA PLANA,"VICTOR PASCUAL MARMANEU, MARIA ANGELES MARMANEU GIRONA","AVDA Alcora, 132, 12006",2,8,20
CS-76-F,CASTELLON,CASTELLO DE LA PLANA,ESTHER CATALAN CARLES,"PASEO Morella, 2, 12004",2,8,20
CS-88-F,CASTELLON,CASTELLO DE LA PLANA,"ENRIQUE HUESO FIBLA, SARA FIBLA TRAVER","CALLE Bernat Artola, 1, 12004",2,7,20
CS-93-F,CASTELLON,CASTELLO DE LA PLANA,ARTURO BALTANÁS LATASA,"AVDA Parque Oeste, 46, 12006",2,11,20
CS-288-F,CASTELLON,CASTILLO DE VILLAMALEFA,SANTIAGO FABRA CAMPOS,"CALLE Zucaina, 32, 12123",2,13,14
CS-188-F,CASTELLON,CATI,JUAN GOZALBO GOMEZ,"CARRE Larga, 35, 12513",1,5,9
CS-192-F,CASTELLON,CAUDIEL,MERCEDES TERUEL BRIONES,"AVDA MONTAN, 16, 12440",4,9,29
CS-218-F,CASTELLON,CERVERA DEL MAESTRE,MARIA ANGELES BESALDUCH ARIN,"CALLE Doctor Ballester, 35, 12578",1,5,5
CS-73-F,CASTELLON,CHILCHES/XILXES,JUAN CARLOS GASPAR PUIG,"PLAZA ESPAÃ‘A, 6, 12592",4,1,25
CS-316-F,CASTELLON,CHODOS/XODOS,IBAN ASENSIO ABELLA,"CARRE LES ESCOLES, 2, 12134",2,1,11
CS-207-F,CASTELLON,CHOVAR,ANTONIO VICENTE PEREZ FRAGA,"CALLE Santa Ana, 17, 12499",4,10,27
CS-209-F,CASTELLON,CINCTORRES,PEDRO GARRIGA CABO,"CALLE Els Ports, 14, 12318",1,3,1
CS-212-F,CASTELLON,CIRAT,Mª ISABEL RODRIGUEZ GUTIERREZ,"PLAZA Mayor, 15, 12231",3,4,15
CS-249-F,CASTELLON,CORTES DE ARENOSO,PABLO APARICI LLORENS,"CALLE Capellania, 1, 12126",2,13,14
CS-214-F,CASTELLON,COSTUR,MARIA PILAR TRIGUEROS GELARDO,"CALLE Sol, S/N, 12119",2,3,13
CS-70-F,CASTELLON,COVES DE VINROMA (LES),ROSA ALCACER MARTINEZ,"AVGDA Raval de Valencia, 127, 12185",2,16,8
CS-226-F,CASTELLON,CULLA,SANTIAGO DIAZ DE RABAGO HERNANDEZ,"AVDA DE LOS MARTIRES, 29, 12163",2,2,9
